Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1964","1964","1000 USD","87153","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1965","1965","1000 USD","90735","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1966","1966","1000 USD","85742","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1967","1967","1000 USD","88998","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1968","1968","1000 USD","93339","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1969","1969","1000 USD","97681","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1970","1970","1000 USD","99852","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1971","1971","1000 USD","95510","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1972","1972","1000 USD","99852","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1973","1973","1000 USD","105356","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1974","1974","1000 USD","135581","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1975","1975","1000 USD","136847","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1976","1976","1000 USD","151592","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1977","1977","1000 USD","171790","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1978","1978","1000 USD","193946","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1979","1979","1000 USD","223040","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1980","1980","1000 USD","236409","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1981","1981","1000 USD","238354","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1982","1982","1000 USD","271336","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1983","1983","1000 USD","273854","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1984","1984","1000 USD","298252","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1985","1985","1000 USD","328425","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1986","1986","1000 USD","404420","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1987","1987","1000 USD","465992","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1988","1988","1000 USD","600574","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1989","1989","1000 USD","608649","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1990","1990","1000 USD","646100","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1991","1991","1000 USD","838102","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1992","1992","1000 USD","886074","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1993","1993","1000 USD","966161","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1994","1994","1000 USD","1082697","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1995","1995","1000 USD","1200508","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1996","1996","1000 USD","1008342","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1997","1997","1000 USD","939364","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1998","1998","1000 USD","1100538","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","1999","1999","1000 USD","1076660","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2000","2000","1000 USD","1094883","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2001","2001","1000 USD","1292830","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2002","2002","1000 USD","1408855","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2003","2003","1000 USD","1471877","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2004","2004","1000 USD","1539411","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2005","2005","1000 USD","1655951","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2006","2006","1000 USD","1844714","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2007","2007","1000 USD","2007658","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2008","2008","1000 USD","2193823","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2009","2009","1000 USD","2213805","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2010","2010","1000 USD","2315998","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2011","2011","1000 USD","2333397","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2012","2012","1000 USD","2414336","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2013","2013","1000 USD","2766039","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2014","2014","1000 USD","2950294","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2015","2015","1000 USD","3091898","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2016","2016","1000 USD","3210276","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2017","2017","1000 USD","3394099","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2018","2018","1000 USD","3537478","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2019","2019","1000 USD","3675358","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2020","2020","1000 USD","3516042","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2021","2021","1000 USD","3677868","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121","Meat of chickens, fresh or chilled","2022","2022","1000 USD","3950921","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1961","1961","1000 USD","65424","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1962","1962","1000 USD","70909","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1963","1963","1000 USD","83200","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1964","1964","1000 USD","86674","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1965","1965","1000 USD","90477","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1966","1966","1000 USD","85444","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1967","1967","1000 USD","88588","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1968","1968","1000 USD","92170","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1969","1969","1000 USD","96759","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1970","1970","1000 USD","98455","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1971","1971","1000 USD","94378","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1972","1972","1000 USD","98549","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1973","1973","1000 USD","103945","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1974","1974","1000 USD","134443","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1975","1975","1000 USD","135739","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1976","1976","1000 USD","150010","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1977","1977","1000 USD","170073","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1978","1978","1000 USD","192600","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1979","1979","1000 USD","221769","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1980","1980","1000 USD","235105","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1981","1981","1000 USD","236922","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1982","1982","1000 USD","269639","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1983","1983","1000 USD","272721","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1984","1984","1000 USD","297066","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1985","1985","1000 USD","328414","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1986","1986","1000 USD","403950","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1987","1987","1000 USD","465142","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1988","1988","1000 USD","599820","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1989","1989","1000 USD","607962","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1990","1990","1000 USD","645395","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1991","1991","1000 USD","838009","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1992","1992","1000 USD","883246","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1993","1993","1000 USD","965140","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1994","1994","1000 USD","1082199","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1995","1995","1000 USD","1198513","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1996","1996","1000 USD","1006005","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1997","1997","1000 USD","936043","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1998","1998","1000 USD","1096668","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","1999","1999","1000 USD","1076660","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2000","2000","1000 USD","1094883","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2001","2001","1000 USD","1292830","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2002","2002","1000 USD","1408855","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2003","2003","1000 USD","1471842","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2004","2004","1000 USD","1539411","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2005","2005","1000 USD","1655951","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2006","2006","1000 USD","1844251","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2007","2007","1000 USD","2007658","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2008","2008","1000 USD","2193823","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2009","2009","1000 USD","2213805","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2010","2010","1000 USD","2315998","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2011","2011","1000 USD","2333397","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2012","2012","1000 USD","2414336","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2013","2013","1000 USD","2766039","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2014","2014","1000 USD","2950294","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2015","2015","1000 USD","3091898","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2016","2016","1000 USD","3208638","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2017","2017","1000 USD","3392148","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2018","2018","1000 USD","3536323","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2019","2019","1000 USD","3674547","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2020","2020","1000 USD","3516042","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2021","2021","1000 USD","3677868","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2022","2022","1000 USD","3950921","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1961","1961","1000 USD","205672","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1962","1962","1000 USD","197828","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1963","1963","1000 USD","196376","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1964","1964","1000 USD","180044","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1965","1965","1000 USD","176197","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1966","1966","1000 USD","178113","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1967","1967","1000 USD","199416","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1968","1968","1000 USD","189011","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1969","1969","1000 USD","182604","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1970","1970","1000 USD","189011","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1971","1971","1000 USD","194788","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1972","1972","1000 USD","197335","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1973","1973","1000 USD","228494","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1974","1974","1000 USD","227262","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1975","1975","1000 USD","269005","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1976","1976","1000 USD","272841","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1977","1977","1000 USD","273629","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1978","1978","1000 USD","286616","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1979","1979","1000 USD","260475","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1980","1980","1000 USD","257258","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1981","1981","1000 USD","288596","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1982","1982","1000 USD","276000","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1983","1983","1000 USD","303929","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1984","1984","1000 USD","311757","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1985","1985","1000 USD","323534","E","Estimated value"
